State,District,Date,Year,Month,Avg_rainfall,Agency_name
Tamil Nadu,Cuddalore,25-01-2022,2022,1,2.672767762,NRSC VIC MODEL
Tamil Nadu,Cuddalore,26-01-2022,2022,1,0.000130135,NRSC VIC MODEL
Tamil Nadu,Cuddalore,27-01-2022,2022,1,0.007775537,NRSC VIC MODEL
Tamil Nadu,Cuddalore,28-01-2022,2022,1,0.435600893,NRSC VIC MODEL
Tamil Nadu,Cuddalore,29-01-2022,2022,1,0.002049619,NRSC VIC MODEL
Tamil Nadu,Cuddalore,30-01-2022,2022,1,0.645377733,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,01-01-2022,2022,1,0.136601643,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,03-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,04-01-2022,2022,1,0.024300361,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,08-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,09-01-2022,2022,1,0.0000804,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,10-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,11-01-2022,2022,1,0.077949986,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,13-01-2022,2022,1,0.0000804,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,14-01-2022,2022,1,0.040176954,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,15-01-2022,2022,1,0.787401331,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,16-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,17-01-2022,2022,1,0.000508908,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,18-01-2022,2022,1,0.062595694,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,22-01-2022,2022,1,0.01138347,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,23-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,24-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,25-01-2022,2022,1,0.051821574,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,26-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,27-01-2022,2022,1,1.878647571,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,28-01-2022,2022,1,2.286303032,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,29-01-2022,2022,1,0.354166543,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,01-01-2022,2022,1,3.147153249,NRSC VIC MODEL
Tamil Nadu,Dindigul,03-01-2022,2022,1,0.0000701,NRSC VIC MODEL
Tamil Nadu,Dindigul,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,08-01-2022,2022,1,0.016458876,NRSC VIC MODEL
Tamil Nadu,Dindigul,10-01-2022,2022,1,0.000175148,NRSC VIC MODEL
Tamil Nadu,Dindigul,11-01-2022,2022,1,1.212026815,NRSC VIC MODEL
Tamil Nadu,Dindigul,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,13-01-2022,2022,1,0.750322569,NRSC VIC MODEL
Tamil Nadu,Dindigul,14-01-2022,2022,1,0.085071721,NRSC VIC MODEL
Tamil Nadu,Dindigul,15-01-2022,2022,1,3.221816195,NRSC VIC MODEL
Tamil Nadu,Dindigul,16-01-2022,2022,1,0.101840858,NRSC VIC MODEL
Tamil Nadu,Dindigul,09-01-2022,2022,1,0.001226034,NRSC VIC MODEL
Tamil Nadu,Dindigul,17-01-2022,2022,1,0.000175148,NRSC VIC MODEL
Tamil Nadu,Dindigul,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,18-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,20-01-2022,2022,1,0.001511274,NRSC VIC MODEL
Tamil Nadu,Dindigul,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,22-01-2022,2022,1,0.043036282,NRSC VIC MODEL
Tamil Nadu,Dindigul,23-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Dindigul,24-01-2022,2022,1,0.004078438,NRSC VIC MODEL
Tamil Nadu,Dindigul,25-01-2022,2022,1,0.009588083,NRSC VIC MODEL
Tamil Nadu,Dindigul,26-01-2022,2022,1,0.618971832,NRSC VIC MODEL
Tamil Nadu,Dindigul,27-01-2022,2022,1,0.185796638,NRSC VIC MODEL
Tamil Nadu,Dindigul,28-01-2022,2022,1,0.000700591,NRSC VIC MODEL
Tamil Nadu,Dindigul,29-01-2022,2022,1,0.020197027,NRSC VIC MODEL
Tamil Nadu,Dindigul,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,01-01-2022,2022,1,0.452353287,NRSC VIC MODEL
Tamil Nadu,Erode,03-01-2022,2022,1,0.000413378,NRSC VIC MODEL
Tamil Nadu,Erode,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,05-01-2022,2022,1,0.01158048,NRSC VIC MODEL
Tamil Nadu,Erode,06-01-2022,2022,1,0.001700754,NRSC VIC MODEL
Tamil Nadu,Erode,07-01-2022,2022,1,0.02912541,NRSC VIC MODEL
Tamil Nadu,Erode,08-01-2022,2022,1,0.3488258,NRSC VIC MODEL
Tamil Nadu,Erode,09-01-2022,2022,1,0.000141729,NRSC VIC MODEL
Tamil Nadu,Erode,10-01-2022,2022,1,0.001435011,NRSC VIC MODEL
Tamil Nadu,Erode,11-01-2022,2022,1,0.075494575,NRSC VIC MODEL
Tamil Nadu,Erode,12-01-2022,2022,1,0.000814945,NRSC VIC MODEL
Tamil Nadu,Erode,13-01-2022,2022,1,0.004098344,NRSC VIC MODEL
Tamil Nadu,Erode,14-01-2022,2022,1,0.028345898,NRSC VIC MODEL
Tamil Nadu,Erode,15-01-2022,2022,1,2.273045741,NRSC VIC MODEL
Tamil Nadu,Erode,16-01-2022,2022,1,0.026255388,NRSC VIC MODEL
Tamil Nadu,Erode,17-01-2022,2022,1,3.319316454,NRSC VIC MODEL
Tamil Nadu,Erode,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,18-01-2022,2022,1,0.358144514,NRSC VIC MODEL
Tamil Nadu,Erode,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,22-01-2022,2022,1,0.001771619,NRSC VIC MODEL
Tamil Nadu,Erode,23-01-2022,2022,1,0.000265743,NRSC VIC MODEL
Tamil Nadu,Erode,24-01-2022,2022,1,0.001169268,NRSC VIC MODEL
Tamil Nadu,Erode,25-01-2022,2022,1,0.093393828,NRSC VIC MODEL
Tamil Nadu,Erode,26-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,27-01-2022,2022,1,0.448160456,NRSC VIC MODEL
Tamil Nadu,Erode,28-01-2022,2022,1,0.648855319,NRSC VIC MODEL
Tamil Nadu,Erode,29-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Erode,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,01-01-2022,2022,1,1.63242246,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,03-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,08-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,09-01-2022,2022,1,0.010647729,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,10-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,11-01-2022,2022,1,0.920082495,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,13-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,14-01-2022,2022,1,0.008600751,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,15-01-2022,2022,1,2.133158159,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,16-01-2022,2022,1,0.000043,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,17-01-2022,2022,1,0.068375967,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,18-01-2022,2022,1,0.0000086,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,22-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,23-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,24-01-2022,2022,1,0.0000516,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,25-01-2022,2022,1,6.157629971,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,26-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,27-01-2022,2022,1,0.022826392,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,28-01-2022,2022,1,0.47806412,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,29-01-2022,2022,1,0.015016911,NRSC VIC MODEL
Tamil Nadu,Kallakkurichi,30-01-2022,2022,1,0.0000774,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,01-01-2022,2022,1,1.036136502,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,03-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,06-01-2022,2022,1,0.0000518,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,08-01-2022,2022,1,0.001122481,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,09-01-2022,2022,1,0.000414455,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,10-01-2022,2022,1,0.000379917,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,11-01-2022,2022,1,0.003160216,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,12-01-2022,2022,1,0.002469459,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,13-01-2022,2022,1,0.000828909,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,14-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,15-01-2022,2022,1,2.519365905,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,16-01-2022,2022,1,0.031343129,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,17-01-2022,2022,1,1.102967307,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,19-01-2022,2022,1,0.011794687,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,18-01-2022,2022,1,8.355715596,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,21-01-2022,2022,1,0.0000345,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,22-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,23-01-2022,2022,1,0.000897985,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,24-01-2022,2022,1,0.85260219,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,25-01-2022,2022,1,0.036541081,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,26-01-2022,2022,1,0.000587144,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,27-01-2022,2022,1,0.009428842,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,28-01-2022,2022,1,1.072332204,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,29-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanchipuram,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,01-01-2022,2022,1,0.254712816,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,03-01-2022,2022,1,4.417822172,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,04-01-2022,2022,1,0.00140905,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,05-01-2022,2022,1,0.000632266,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,06-01-2022,2022,1,0.0000903,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,08-01-2022,2022,1,0.194087553,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,10-01-2022,2022,1,0.078653872,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,11-01-2022,2022,1,12.42203692,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,12-01-2022,2022,1,0.004714897,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,13-01-2022,2022,1,0.036490772,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,14-01-2022,2022,1,0.187873282,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,15-01-2022,2022,1,1.308429024,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,09-01-2022,2022,1,0.116860795,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,16-01-2022,2022,1,0.002908423,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,17-01-2022,2022,1,0.020124119,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,19-01-2022,2022,1,0.000469683,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,18-01-2022,2022,1,0.005636198,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,22-01-2022,2022,1,2.978694763,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,23-01-2022,2022,1,0.0000903,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,24-01-2022,2022,1,0.002167769,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,25-01-2022,2022,1,0.0000903,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,26-01-2022,2022,1,0.000270971,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,27-01-2022,2022,1,1.813826218,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,28-01-2022,2022,1,0.281520888,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,29-01-2022,2022,1,0.000740654,NRSC VIC MODEL
Tamil Nadu,Kanyakumari,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,01-01-2022,2022,1,1.300782233,NRSC VIC MODEL
Tamil Nadu,Karur,03-01-2022,2022,1,0.0000625,NRSC VIC MODEL
Tamil Nadu,Karur,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,08-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,09-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,10-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,11-01-2022,2022,1,0.892322032,NRSC VIC MODEL
Tamil Nadu,Karur,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,13-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,14-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,15-01-2022,2022,1,1.017088814,NRSC VIC MODEL
Tamil Nadu,Karur,16-01-2022,2022,1,0.000156219,NRSC VIC MODEL
Tamil Nadu,Karur,17-01-2022,2022,1,0.015121984,NRSC VIC MODEL
Tamil Nadu,Karur,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,18-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,22-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,23-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,24-01-2022,2022,1,0.000156219,NRSC VIC MODEL
Tamil Nadu,Karur,25-01-2022,2022,1,0.001145605,NRSC VIC MODEL
Tamil Nadu,Karur,26-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,27-01-2022,2022,1,0.448098129,NRSC VIC MODEL
Tamil Nadu,Karur,28-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,29-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Karur,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,01-01-2022,2022,1,0.012879293,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,03-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,08-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,09-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,10-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,11-01-2022,2022,1,0.000281003,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,13-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,14-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,15-01-2022,2022,1,0.702565428,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,16-01-2022,2022,1,0.00000585,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,17-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,18-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,22-01-2022,2022,1,0.012879293,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,23-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,24-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,25-01-2022,2022,1,0.000257586,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,26-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,27-01-2022,2022,1,0.157279583,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,28-01-2022,2022,1,0.957680804,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,29-01-2022,2022,1,0.00369987,NRSC VIC MODEL
Tamil Nadu,Krishnagiri,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,01-01-2022,2022,1,1.980482731,NRSC VIC MODEL
Tamil Nadu,Madurai,03-01-2022,2022,1,0.102443557,NRSC VIC MODEL
Tamil Nadu,Madurai,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,07-01-2022,2022,1,0.19193749,NRSC VIC MODEL
Tamil Nadu,Madurai,08-01-2022,2022,1,0.422993809,NRSC VIC MODEL
Tamil Nadu,Madurai,10-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,11-01-2022,2022,1,1.734292612,NRSC VIC MODEL
Tamil Nadu,Madurai,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,13-01-2022,2022,1,6.935174422,NRSC VIC MODEL
Tamil Nadu,Madurai,14-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,15-01-2022,2022,1,4.252843296,NRSC VIC MODEL
Tamil Nadu,Madurai,16-01-2022,2022,1,0.030709344,NRSC VIC MODEL
Tamil Nadu,Madurai,09-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,17-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,18-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,21-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,22-01-2022,2022,1,0.03762999,NRSC VIC MODEL
Tamil Nadu,Madurai,23-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,24-01-2022,2022,1,0.000155428,NRSC VIC MODEL
Tamil Nadu,Madurai,25-01-2022,2022,1,0.007665065,NRSC VIC MODEL
Tamil Nadu,Madurai,26-01-2022,2022,1,3.926100458,NRSC VIC MODEL
Tamil Nadu,Madurai,27-01-2022,2022,1,0.00056445,NRSC VIC MODEL
Tamil Nadu,Madurai,28-01-2022,2022,1,0.0000327,NRSC VIC MODEL
Tamil Nadu,Madurai,29-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Madurai,30-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,01-01-2022,2022,1,24.07177668,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,03-01-2022,2022,1,0.525661895,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,06-01-2022,2022,1,0.000994508,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,08-01-2022,2022,1,0.01097469,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,10-01-2022,2022,1,0.000795607,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,11-01-2022,2022,1,32.67576958,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,12-01-2022,2022,1,0.850994753,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,13-01-2022,2022,1,0.001801815,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,14-01-2022,2022,1,0.051480421,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,15-01-2022,2022,1,0.963034869,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,16-01-2022,2022,1,0.176905445,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,09-01-2022,2022,1,0.006282951,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,17-01-2022,2022,1,13.19464241,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,19-01-2022,2022,1,0.001743314,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,18-01-2022,2022,1,4.555759824,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,21-01-2022,2022,1,0.002784623,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,22-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,23-01-2022,2022,1,0.00245702,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,24-01-2022,2022,1,0.014788921,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,25-01-2022,2022,1,0.094174069,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,26-01-2022,2022,1,0.00245702,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,27-01-2022,2022,1,0.02084957,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,28-01-2022,2022,1,0.647319489,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,29-01-2022,2022,1,0.648524599,NRSC VIC MODEL
Tamil Nadu,Nagapattinam,30-01-2022,2022,1,8.824177,NRSC VIC MODEL
Tamil Nadu,Namakkal,01-01-2022,2022,1,2.193389625,NRSC VIC MODEL
Tamil Nadu,Namakkal,03-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,04-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,05-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,06-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,07-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,08-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,09-01-2022,2022,1,0.000918327,NRSC VIC MODEL
Tamil Nadu,Namakkal,10-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,11-01-2022,2022,1,0.540497473,NRSC VIC MODEL
Tamil Nadu,Namakkal,12-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,13-01-2022,2022,1,0.040026712,NRSC VIC MODEL
Tamil Nadu,Namakkal,14-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,15-01-2022,2022,1,1.054751976,NRSC VIC MODEL
Tamil Nadu,Namakkal,16-01-2022,2022,1,0.000556294,NRSC VIC MODEL
Tamil Nadu,Namakkal,17-01-2022,2022,1,1.280051236,NRSC VIC MODEL
Tamil Nadu,Namakkal,19-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,18-01-2022,2022,1,0.001430471,NRSC VIC MODEL
Tamil Nadu,Namakkal,20-01-2022,2022,1,0,NRSC VIC MODEL
Tamil Nadu,Namakkal,21-01-2022,2022,1,0,NRSC VIC MODEL
